No,Lat,Long,NRE,MAT,MAT_season,MAP,MAP_season,AI,AET,VPD,srad,tmax,tmin,CEC,BD,pH,Sand,Silt,Clay,SWC,SOC,TN,TP,MBC,MBN,FB_ratio,NPP,BNPP,NDVI,Ndep,LDMC,SLA_MODIS,LNC_MODIS,LPC_MODIS,Vcmax,fLNR,EM_tree,AM_tree
103,NaN,NaN,61.4193548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104,NaN,NaN,44.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109,68.5,-149.4,70.4393443,-11.39966,1191.167,287,64.81458,5814,148.3157,0.25,81.40833,-2.066667,-13.08333,0.1097,1.33,6.4,54,41,11,27,22.1,1.4,600,456.613,38.546,0.2281103,264,0.3100165,NaN,0.004459798,0.2878469,12.92447,15.97696,1.400959,NaN,NaN,0.9477609,0.0574482
110,68.5,-149.4,67.8571429,-11.39966,1191.167,287,64.81458,5814,148.3157,0.25,81.40833,-2.066667,-13.08333,0.1097,1.33,6.4,54,41,11,27,22.1,1.4,600,456.613,38.546,0.2281103,264,0.3100165,NaN,0.004459798,0.2878469,12.92447,15.97696,1.400959,NaN,NaN,0.9477609,0.0574482
111,68.5,-149.4,72.7304348,-11.39966,1191.167,287,64.81458,5814,148.3157,0.25,81.40833,-2.066667,-13.08333,0.1097,1.33,6.4,54,41,11,27,22.1,1.4,600,456.613,38.546,0.2281103,264,0.3100165,NaN,0.004459798,0.2878469,12.92447,15.97696,1.400959,NaN,NaN,0.9477609,0.0574482
112,68.5,-149.4,52.3120567,-11.39966,1191.167,287,64.81458,5814,148.3157,0.25,81.40833,-2.066667,-13.08333,0.1097,1.33,6.4,54,41,11,27,22.1,1.4,600,456.613,38.546,0.2281103,264,0.3100165,NaN,0.004459798,0.2878469,12.92447,15.97696,1.400959,NaN,NaN,0.9477609,0.0574482
113,68.5,-149.4,73.8709677,-11.39966,1191.167,287,64.81458,5814,148.3157,0.25,81.40833,-2.066667,-13.08333,0.1097,1.33,6.4,54,41,11,27,22.1,1.4,600,456.613,38.546,0.2281103,264,0.3100165,NaN,0.004459798,0.2878469,12.92447,15.97696,1.400959,NaN,NaN,0.9477609,0.0574482
114,5.2,9,29.8655462,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
115,5.2,9,46.2666667,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
116,5.2,9,29.71875,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
117,5.2,9,32.9909091,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
118,5.2,9,26.751269,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
119,5.2,9,45.4726644,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
120,5.2,9,27.5766816,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
121,5.2,9,31.8454545,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
122,5.2,9,38.2134831,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
123,5.2,9,44.7821782,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
124,5.2,9,46.5026178,25.47215,82.04678,2699,68.52103,19803,1066.722,0.7666667,179.2,30.43333,21.43333,0.1306,1.38,5.9,44,35,20,17,19.7,1.4,NaN,86.3162,14.5001,0.1512954,7547,1.479497,0.756,0.08074141,0.3208369,10.09957,16.63873,1.027159,70.16284,15.05949,0.04512065,0.8541657
125,-22.8,-47.1,62.5,20.58714,242.0785,1258,71.21613,9249,1128.959,0.725,174.1333,26.86667,15.09167,0.0605,1.33,4.9,58,5,37,36,9.8,0.7,300,62.3884,9.95541,0.1603384,12475,1.044617,NaN,0.05086578,0.2986334,13.45816,6.591427,1.360322,68.45779,28.86927,0.06712018,0.8452541
126,-22.8,-47.1,63.898917,20.58714,242.0785,1258,71.21613,9249,1128.959,0.725,174.1333,26.86667,15.09167,0.0605,1.33,4.9,58,5,37,36,9.8,0.7,300,62.3884,9.95541,0.1603384,12475,1.044617,NaN,0.05086578,0.2986334,13.45816,6.591427,1.360322,68.45779,28.86927,0.06712018,0.8452541
127,42.2,-8.7,52.2472727,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
128,42.2,-8.7,60.1430168,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
129,42.2,-8.7,28.8663415,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
130,42.2,-8.7,35.2347826,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
131,42.2,-8.7,53.6225352,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
132,42.2,-8.7,52.0425532,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
133,42.2,-8.7,60.2478873,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
134,42.2,-8.7,55.9803279,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
135,42.2,-8.7,42.7497674,13.74199,391.7619,1695,50.22763,NaN,872.1431,0.4916667,161.7333,18.26667,11.60833,0.2077,1.13,5.4,42,36,21,30,31.3,3.1,700,233.033,30.3926,0.1699704,0,NaN,NaN,0.02330979,0.327423,10.76599,2.669217,NaN,NaN,NaN,0.9163271,0.1073988
136,41,-5.7,44.125,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
137,41,-5.7,62.3883495,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
138,41,-5.7,56.0095238,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
139,41,-5.7,50.3333333,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
140,41,-5.7,57.3177083,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
141,41,-5.7,58.6363636,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
142,41,-5.7,46.1428571,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
143,41,-5.7,46.2521008,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
144,41,-5.7,59.6071429,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
145,41,-5.7,50.7822222,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
146,41,-5.7,70.9790055,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
147,41,-5.7,56.9005236,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
148,41,-5.7,70.2711409,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
149,41,-5.7,75.8483412,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
150,41,-5.7,60.6971129,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
151,41,-5.7,54.4646465,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
152,41,-5.7,58.4691892,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
153,41,-5.7,50.637037,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
154,41,-5.7,52.8927039,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
155,41,-5.7,59.8883721,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
156,41,-5.7,40.5371981,11.46118,628.1958,682,44.15664,4877,566.995,0.75,186.4667,18.175,6.216667,0.1345,1.28,5.4,46,36,20,38,20.7,1.6,700,120.033,21.5218,0.1215551,4931,1.171017,0.513,0.09390855,0.2907149,13.30284,8.138914,1.413338,61.43834,21.19017,0.9904855,0.01066095
157,16.8,-88.1,75.4606742,26.08823,162.6733,2149,53.93518,NaN,1422.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.109,17.1333,NaN,0,NaN,NaN,0.0128114,NaN,NaN,NaN,NaN,NaN,NaN,0.1232999,0.8102588
158,16.8,-88.1,72.5714286,26.08823,162.6733,2149,53.93518,NaN,1422.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.109,17.1333,NaN,0,NaN,NaN,0.0128114,NaN,NaN,NaN,NaN,NaN,NaN,0.1232999,0.8102588
159,16.8,-88.1,60.1875,26.08823,162.6733,2149,53.93518,NaN,1422.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.109,17.1333,NaN,0,NaN,NaN,0.0128114,NaN,NaN,NaN,NaN,NaN,NaN,0.1232999,0.8102588
160,36,-79.8,66.4474576,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
161,36,-79.8,53.2715232,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
162,36,-79.8,62.3494624,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
163,36,-79.8,62.4880383,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
164,36,-79.8,62.48,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
165,36,-79.8,58.0402299,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
166,36,-79.8,66.6947368,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
167,36,-79.8,52.6641509,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
168,36,-79.8,63.2810127,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
169,36,-79.8,65.426087,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
170,36,-79.8,57.0529412,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
171,36,-79.8,59.7405405,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
172,36,-79.8,65.8503067,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
173,36,-79.8,64.3636364,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
174,36,-79.8,64.16,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
175,36,-79.8,55.1204819,14.89568,778.6721,1158,12.94023,8263,809.179,0.8166667,177.225,21.95,9.608334,0.07099999,1.33,5.2,28,52,20,23,6,1.2,400,60.0545,11.3188,0.1393005,7391,2.427826,0.661,0.09873906,0.3071012,14.4422,16.89059,1.346263,61.01054,23.36973,0.6000944,0.3597504
176,41,13.9,63.5688623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.04969271,NaN,NaN,NaN,NaN,NaN,NaN,0.8948856,0.08623006
177,41,13.9,66.6186441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.04969271,NaN,NaN,NaN,NaN,NaN,NaN,0.8948856,0.08623006
178,64.9,-147.7,45.3333333,-2.95376,1476.38,313,49.27306,4901,238.6733,0.3083333,97.10833,2.641667,-7.983333,0.2502,0.4,4.5,34,59,7,38,379.4,4.4,600,121.763,20.2016,0.2310551,2980,1.297673,0.312,0.0231194,0.305685,13.04263,16.02093,1.292735,60.37855,18.2906,0.9863889,0.02101853
179,63.9,-152.3,81.0526316,-3.13601,1418.314,340,74.06917,5744,289.4593,0.2583333,99.49167,1.816667,-6.816667,0.2502,0.17,3.9,34,59,8,38,516.7,4.4,600,120.648,20.2016,0.2113636,3014,1.112927,0.28,0.01193893,0.2942452,12.73743,17.36959,1.103245,72.48225,27.23097,0.9953923,0.005524468
180,18.2,-65.5,64.9,26.29459,120.9936,1095,36.77839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008039389,0.3519436,9.717607,NaN,NaN,NaN,NaN,0.06061433,0.7831754
181,18.2,-65.5,68.2,26.29459,120.9936,1095,36.77839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008039389,0.3519436,9.717607,NaN,NaN,NaN,NaN,0.06061433,0.7831754
182,18.2,-65.5,67.5878378,26.29459,120.9936,1095,36.77839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008039389,0.3519436,9.717607,NaN,NaN,NaN,NaN,0.06061433,0.7831754
183,18.2,-65.5,59.7419355,26.29459,120.9936,1095,36.77839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008039389,0.3519436,9.717607,NaN,NaN,NaN,NaN,0.06061433,0.7831754
184,68.4,18.8,46.5454545,-3.123021,815.5307,649,28.5418,20489,150.5622,0.1083333,86.05833,0.3,-6.9,0.2734,1.02,4.8,56,32,10,24,90,4.5,600,184.316,15.7734,0.211842,439,0.5121231,NaN,0.01403489,0.2274104,12.9756,16.50655,1.516477,NaN,NaN,0.942887,0.06037981
185,68.4,18.8,83.4947368,-3.123021,815.5307,649,28.5418,20489,150.5622,0.1083333,86.05833,0.3,-6.9,0.2734,1.02,4.8,56,32,10,24,90,4.5,600,184.316,15.7734,0.211842,439,0.5121231,NaN,0.01403489,0.2274104,12.9756,16.50655,1.516477,NaN,NaN,0.942887,0.06037981
186,68.4,18.8,83.4947368,-3.123021,815.5307,649,28.5418,20489,150.5622,0.1083333,86.05833,0.3,-6.9,0.2734,1.02,4.8,56,32,10,24,90,4.5,600,184.316,15.7734,0.211842,439,0.5121231,NaN,0.01403489,0.2274104,12.9756,16.50655,1.516477,NaN,NaN,0.942887,0.06037981
187,68.4,18.8,78.7272727,-3.123021,815.5307,649,28.5418,20489,150.5622,0.1083333,86.05833,0.3,-6.9,0.2734,1.02,4.8,56,32,10,24,90,4.5,600,184.316,15.7734,0.211842,439,0.5121231,NaN,0.01403489,0.2274104,12.9756,16.50655,1.516477,NaN,NaN,0.942887,0.06037981
188,68.4,18.8,75.1666667,-3.123021,815.5307,649,28.5418,20489,150.5622,0.1083333,86.05833,0.3,-6.9,0.2734,1.02,4.8,56,32,10,24,90,4.5,600,184.316,15.7734,0.211842,439,0.5121231,NaN,0.01403489,0.2274104,12.9756,16.50655,1.516477,NaN,NaN,0.942887,0.06037981
189,68.4,18.8,62.75,-3.123021,815.5307,649,28.5418,20489,150.5622,0.1083333,86.05833,0.3,-6.9,0.2734,1.02,4.8,56,32,10,24,90,4.5,600,184.316,15.7734,0.211842,439,0.5121231,NaN,0.01403489,0.2274104,12.9756,16.50655,1.516477,NaN,NaN,0.942887,0.06037981
